-0.05902328;0.3505158;-0.06427205;0.7921569;0.1921569;0.2588235
-0.06328693;0.3414937;-0.06225693;0.7921569;0.1921569;0.2588235
-0.06328693;0.3414937;-0.06225693;0.7921569;0.1921569;0.2588235
-0.07785617;0.3136298;-0.05636084;0.7921569;0.1921569;0.2588235
-0.07785617;0.3136298;-0.05636084;0.7921569;0.1921569;0.2588235
-0.09263799;0.2868819;-0.05113566;0.7921569;0.1921569;0.2588235
-0.09263799;0.2868819;-0.05113566;0.7921569;0.1921569;0.2588235
-0.1588077;0.1764112;-0.01812255;0.7921569;0.1921569;0.2588235
-0.1588077;0.1764112;-0.01812255;0.7921569;0.1921569;0.2588235
-0.1643671;0.1675054;-0.01385248;0.7921569;0.1921569;0.2588235
-0.1643671;0.1675054;-0.01385248;0.7921569;0.1921569;0.2588235
-0.1921847;0.1209169;0.01210213;0.7921569;0.1921569;0.2588235
-0.1921847;0.1209169;0.01210213;0.7921569;0.1921569;0.2588235
-0.2064154;0.09601251;0.0286324;0.7921569;0.1921569;0.2588235
-0.2064154;0.09601251;0.0286324;0.7921569;0.1921569;0.2588235
-0.2121452;0.08534172;0.03598583;0.7921569;0.1921569;0.2588235
-0.2121452;0.08534172;0.03598583;0.7921569;0.1921569;0.2588235
-0.2184011;0.07049311;0.04598534;0.7921569;0.1921569;0.2588235
-0.2184011;0.07049311;0.04598534;0.7921569;0.1921569;0.2588235
-0.2183364;0.06923489;0.04683101;0.7921569;0.1921569;0.2588235
-0.2183364;0.06923489;0.04683101;0.7921569;0.1921569;0.2588235
-0.2113288;0.07590462;0.04363644;0.7921569;0.1921569;0.2588235
-0.2113288;0.07590462;0.04363644;0.7921569;0.1921569;0.2588235
-0.2082179;0.08021656;0.04144871;0.7921569;0.1921569;0.2588235
-0.2082179;0.08021656;0.04144871;0.7921569;0.1921569;0.2588235
-0.1920363;0.10613;0.03048372;0.7921569;0.1921569;0.2588235
-0.1920363;0.10613;0.03048372;0.7921569;0.1921569;0.2588235
-0.1858033;0.1171004;0.02567732;0.7921569;0.1921569;0.2588235
-0.1858033;0.1171004;0.02567732;0.7921569;0.1921569;0.2588235
-0.1568986;0.1707947;0.004749179;0.7921569;0.1921569;0.2588235
-0.1568986;0.1707947;0.004749179;0.7921569;0.1921569;0.2588235
-0.1312236;0.221959;-0.01175308;0.7921569;0.1921569;0.2588235
-0.1312236;0.221959;-0.01175308;0.7921569;0.1921569;0.2588235
-0.1243268;0.2350868;-0.01605093;0.7921569;0.1921569;0.2588235
-0.1243268;0.2350868;-0.01605093;0.7921569;0.1921569;0.2588235
-0.09471695;0.2868113;-0.03135467;0.7921569;0.1921569;0.2588235
-0.09471695;0.2868113;-0.03135467;0.7921569;0.1921569;0.2588235
-0.0868247;0.2993868;-0.03534091;0.7921569;0.1921569;0.2588235
-0.0868247;0.2993868;-0.03534091;0.7921569;0.1921569;0.2588235
-0.05776673;0.3412281;-0.04814231;0.7921569;0.1921569;0.2588235
-0.05776673;0.3412281;-0.04814231;0.7921569;0.1921569;0.2588235
-0.04628857;0.3557677;-0.05295956;0.7921569;0.1921569;0.2588235
-0.04628857;0.3557677;-0.05295956;0.7921569;0.1921569;0.2588235
-0.01711559;0.3899632;-0.06366241;0.7921569;0.1921569;0.2588235
-0.01711559;0.3899632;-0.06366241;0.7921569;0.1921569;0.2588235
-0.007359132;0.3997171;-0.06672978;0.7921569;0.1921569;0.2588235
-0.007359132;0.3997171;-0.06672978;0.7921569;0.1921569;0.2588235
-0.01067241;0.3882671;-0.06557381;0.7921569;0.1921569;0.2588235
-0.01067241;0.3882671;-0.06557381;0.7921569;0.1921569;0.2588235
-0.01291541;0.3830035;-0.06469369;0.7921569;0.1921569;0.2588235
-0.01291541;0.3830035;-0.06469369;0.7921569;0.1921569;0.2588235
-0.02586268;0.357451;-0.06034589;0.7921569;0.1921569;0.2588235
-0.02586268;0.357451;-0.06034589;0.7921569;0.1921569;0.2588235
-0.03332956;0.3429978;-0.05741155;0.7921569;0.1921569;0.2588235
-0.03332956;0.3429978;-0.05741155;0.7921569;0.1921569;0.2588235
-0.06433479;0.2859813;-0.04235816;0.7921569;0.1921569;0.2588235
-0.06433479;0.2859813;-0.04235816;0.7921569;0.1921569;0.2588235
-0.0972417;0.2232188;-0.0252192;0.7921569;0.1921569;0.2588235
-0.0972417;0.2232188;-0.0252192;0.7921569;0.1921569;0.2588235
-0.09911355;0.2197765;-0.02398169;0.7921569;0.1921569;0.2588235
-0.09911355;0.2197765;-0.02398169;0.7921569;0.1921569;0.2588235
-0.127583;0.1742399;-0.0005569458;0.7921569;0.1921569;0.2588235
-0.127583;0.1742399;-0.0005569458;0.7921569;0.1921569;0.2588235
-0.1338956;0.163076;0.004707932;0.7921569;0.1921569;0.2588235
-0.1338956;0.163076;0.004707932;0.7921569;0.1921569;0.2588235
-0.1508914;0.1291257;0.01891756;0.7921569;0.1921569;0.2588235
-0.1508914;0.1291257;0.01891756;0.7921569;0.1921569;0.2588235
-0.157072;0.1176621;0.02515864;0.7921569;0.1921569;0.2588235
-0.157072;0.1176621;0.02515864;0.7921569;0.1921569;0.2588235
-0.1659499;0.09739801;0.03985357;0.7921569;0.1921569;0.2588235
-0.1659499;0.09739801;0.03985357;0.7921569;0.1921569;0.2588235
-0.1630414;0.09419844;0.04001582;0.7921569;0.1921569;0.2588235
-0.1630414;0.09419844;0.04001582;0.7921569;0.1921569;0.2588235
-0.1488323;0.1099654;0.03100204;0.7921569;0.1921569;0.2588235
-0.1488323;0.1099654;0.03100204;0.7921569;0.1921569;0.2588235
-0.1415523;0.1192499;0.02603912;0.7921569;0.1921569;0.2588235
-0.1415523;0.1192499;0.02603912;0.7921569;0.1921569;0.2588235
-0.1224305;0.1420827;0.01204324;0.7921569;0.1921569;0.2588235
-0.1224305;0.1420827;0.01204324;0.7921569;0.1921569;0.2588235
-0.110186;0.1576158;0.003557086;0.7921569;0.1921569;0.2588235
